tournament_id,tournament_title,tournament_status,tournament_kind,tournament_startAt,map,mode,duration,match_id,match_num,match_status,winner,entrant_a_id,entrant_a_score,entrant_b_id,entrant_b_score,game_number,set_number,score_a,score_b,score_draw,game_winner,P1,P2,P3,P4,P5,P6,Brawler1,Brawler2,Brawler3,Brawler4,Brawler5,Brawler6,Ban1,Ban2,Ban3,Ban4,Ban5,Ban6,Tag1,Tag2,Tag3,Tag4,Tag5,Tag6,banned_brawlers_a,banned_brawlers_b,team_a_player_1_tag,team_a_player_1_brawler,team_a_player_1_gadget,team_a_player_1_starpower,team_a_player_1_kills,team_a_player_1_deaths,team_a_player_1_damage,team_a_player_2_tag,team_a_player_2_brawler,team_a_player_2_gadget,team_a_player_2_starpower,team_a_player_2_kills,team_a_player_2_deaths,team_a_player_2_damage,team_a_player_3_tag,team_a_player_3_brawler,team_a_player_3_gadget,team_a_player_3_starpower,team_a_player_3_kills,team_a_player_3_deaths,team_a_player_3_damage,team_b_player_1_tag,team_b_player_1_brawler,team_b_player_1_gadget,team_b_player_1_starpower,team_b_player_1_kills,team_b_player_1_deaths,team_b_player_1_damage,team_b_player_2_tag,team_b_player_2_brawler,team_b_player_2_gadget,team_b_player_2_starpower,team_b_player_2_kills,team_b_player_2_deaths,team_b_player_2_damage,team_b_player_3_tag,team_b_player_3_brawler,team_b_player_3_gadget,team_b_player_3_starpower,team_b_player_3_kills,team_b_player_3_deaths,team_b_player_3_damage
165231,BPS Fast Tournaments SA #56,completed,single-elim,2025-08-20 20:55:00,Gem Fort,GEM GRAB,112,101571103,117,done,Cold Blantz,APEX/FA,0.0,Cold Blantz,2.0,,1,1,2,0,Cold Blantz,Kevynho,Pedro_Isaac,Gustavo_clash,TKzimmm,BsFantas,Kauan_S.,KAZE,BULL,AMBER,FINX,CROW,DRACO,CHARLIE,LILY,MR. P,KIT,TARA,CORDELIUS,#2YG2L9JYLV,#PYYRQUU8J,#8JLYC8CC2,#80VJGCL0P,#PU20LUCQG,#9CL9UL9P,"CHARLIE, LILY, MR. P","KIT, TARA, CORDELIUS",#2YG2L9JYLV,KAZE,GRACIOUS HOST,GRATUITY INCLUDED,2,0,22077,#PYYRQUU8J,BULL,STOMPER,BERSERKER,1,4,28556,#8JLYC8CC2,AMBER,DANCING FLAMES,SCORCHIN' SIPHON,3,3,35485,#80VJGCL0P,FINX,BACK TO THE FINXTURE,HIEROGLYPH HALT,3,1,37395,#PU20LUCQG,CROW,DEFENSE BOOSTER,EXTRA TOXIC,3,2,27440,#9CL9UL9P,DRACO,LAST STAND,SHREDDING,1,3,40964
165231,BPS Fast Tournaments SA #56,completed,single-elim,2025-08-20 20:55:00,Layer Cake,BOUNTY,133,101571103,117,done,Cold Blantz,APEX/FA,0.0,Cold Blantz,2.0,,2,0,2,0,Cold Blantz,Pedro_Isaac,Kevynho,Gustavo_clash,BsFantas,TKzimmm,Kauan_S.,DOUG,GUS,JANET,GENE,BONNIE,CROW,CORDELIUS,WILLOW,LILY,KIT,GRAY,KAZE,#PYYRQUU8J,#2YG2L9JYLV,#8JLYC8CC2,#PU20LUCQG,#80VJGCL0P,#9CL9UL9P,"CORDELIUS, WILLOW, LILY","KIT, GRAY, KAZE",#PYYRQUU8J,DOUG,EXTRA MUSTARD,SELF SERVICE,0,1,0,#2YG2L9JYLV,GUS,KOOKY POPPER,SPIRIT ANIMAL,1,1,64788,#8JLYC8CC2,JANET,DROP THE BASS,VOCAL WARM UP,0,3,11390,#PU20LUCQG,GENE,LAMP BLOWOUT,MAGIC PUFFS,2,0,20403,#80VJGCL0P,BONNIE,SUGAR RUSH,BLACK POWDER,1,1,43160,#9CL9UL9P,CROW,DEFENSE BOOSTER,CARRION CROW,2,0,21108
165231,BPS Fast Tournaments SA #56,completed,single-elim,2025-08-20 20:55:00,Gem Fort,GEM GRAB,147,101571104,118,done,bananas,Os tomateiros,1.0,bananas,2.0,,1,2,1,0,Os tomateiros,Aldair_Diniz,Nxr504,Dark>.<,KING_BRABOO_😡,Rdz;,lipecry,TARA,HANK,LUMI,MAX,ASH,CORDELIUS,KAZE,GUS,LILY,KIT,JANET,KAZE,#VQ9RVG8P,#9QP0LY8G,#LY88JPU2,#L9PQUV0YC,#9P2L0G8PR,#JL0Q2Q0P,"KAZE, GUS, LILY","KIT, JANET, KAZE",#VQ9RVG8P,TARA,SUPPORT FROM BEYOND,HEALING SHADE,4,2,33431,#9QP0LY8G,HANK,BARRICADE,IT'S GONNA BLOW,3,4,34421,#LY88JPU2,LUMI,GRIM AND FROSTBITTEN,HALF-TIME,1,3,46476,#L9PQUV0YC,MAX,PHASE SHIFTER,SUPER CHARGED,3,1,34484,#9P2L0G8PR,ASH,CHILL PILL,FIRST BASH,2,3,24475,#JL0Q2Q0P,CORDELIUS,REPLANTING,COMBOSHROOMS,4,4,55020
165231,BPS Fast Tournaments SA #56,completed,single-elim,2025-08-20 20:55:00,Layer Cake,BOUNTY,132,101571104,118,done,bananas,Os tomateiros,1.0,bananas,2.0,,2,0,2,0,bananas,Aldair_Diniz,Nxr504,Dark>.<,lipecry,KING_BRABOO_😡,Rdz;,GUS,GRAY,LILY,JANET,TICK,BONNIE,KAZE,KIT,GENE,MR. P,LUMI,CHARLIE,#VQ9RVG8P,#9QP0LY8G,#LY88JPU2,#JL0Q2Q0P,#L9PQUV0YC,#9P2L0G8PR,"KAZE, KIT, GENE","MR. P, LUMI, CHARLIE",#VQ9RVG8P,GUS,KOOKY POPPER,SPIRIT ANIMAL,0,2,29988,#9QP0LY8G,GRAY,WALKING CANE,FAKE INJURY,2,2,28382,#LY88JPU2,LILY,VANISH,VIGILANCE,3,3,14127,#JL0Q2Q0P,JANET,DROP THE BASS,VOCAL WARM UP,3,2,24490,#L9PQUV0YC,TICK,LAST HURRAH,WELL OILED,2,1,31208,#9P2L0G8PR,BONNIE,SUGAR RUSH,BLACK POWDER,2,2,40568
165231,BPS Fast Tournaments SA #56,completed,single-elim,2025-08-20 20:55:00,Goldarm Gulch,KNOCKOUT,138,101571104,118,done,bananas,Os tomateiros,1.0,bananas,2.0,,3,0,2,0,bananas,Aldair_Diniz,Dark>.<,Nxr504,lipecry,Rdz;,KING_BRABOO_😡,BUSTER,BROCK,BONNIE,GUS,R-T,GRAY,DOUG,CHARLIE,MR. P,KIT,ANGELO,GENE,#VQ9RVG8P,#LY88JPU2,#9QP0LY8G,#JL0Q2Q0P,#9P2L0G8PR,#L9PQUV0YC,"DOUG, CHARLIE, MR. P","KIT, ANGELO, GENE",#VQ9RVG8P,BUSTER,SLO-MO REPLAY,KEVLAR VEST,0,2,3210,#LY88JPU2,BROCK,ROCKET LACES,ROCKET NO. 4,0,2,6476,#9QP0LY8G,BONNIE,SUGAR RUSH,BLACK POWDER,0,2,9981,#JL0Q2Q0P,GUS,KOOKY POPPER,SPIRIT ANIMAL,2,0,29798,#9P2L0G8PR,R-T,HACKS!,RECORDING,3,0,20806,#L9PQUV0YC,GRAY,WALKING CANE,FAKE INJURY,1,0,20216
165231,BPS Fast Tournaments SA #56,completed,single-elim,2025-08-20 20:55:00,Super Beach,BRAWL BALL,91,101571105,119,done,Macaquitos F/A,Macaquitos F/A,2.0,Yataclan,0.0,,1,2,1,0,Macaquitos F/A,cafecr7,Sterixx,BR_RQCROW,Eric,Rodrigo_Diaz,Josedrd,GUS,MORTIS,ASH,DYNAMIKE,JAE-YONG,HANK,KAZE,WILLOW,CORDELIUS,KIT,SHADE,GRIFF,#PQJJ880VJ,#P20YQQ9Q9,#28P9CGYP,#288UCPJ0,#2QRPYLRPL,#990R20GV,"KAZE, WILLOW, CORDELIUS","KIT, SHADE, GRIFF",#PQJJ880VJ,GUS,KOOKY POPPER,SPIRIT ANIMAL,1,0,14680,#P20YQQ9Q9,MORTIS,SURVIVAL SHOVEL,COILED SNAKE,5,1,50280,#28P9CGYP,ASH,CHILL PILL,FIRST BASH,4,1,30829,#288UCPJ0,DYNAMIKE,SATCHEL CHARGE,DEMOLITION,1,3,21986,#2QRPYLRPL,JAE-YONG,WEEKEND WARRIOR,EXTRA HIGH NOTE,1,4,32634,#990R20GV,HANK,BARRICADE,TAKE COVER!,0,3,40337
165231,BPS Fast Tournaments SA #56,completed,single-elim,2025-08-20 20:55:00,Bridge Too Far,HEIST,76,101571105,119,done,Macaquitos F/A,Macaquitos F/A,2.0,Yataclan,0.0,,2,2,0,0,Macaquitos F/A,cafecr7,Sterixx,BR_RQCROW,Eric,Rodrigo_Diaz,Josedrd,BONNIE,BEA,CHUCK,DRACO,BERRY,LUMI,CHARLIE,EVE,CORDELIUS,CROW,CHARLIE,KAZE,#PQJJ880VJ,#P20YQQ9Q9,#28P9CGYP,#288UCPJ0,#2QRPYLRPL,#990R20GV,"CHARLIE, EVE, CORDELIUS","CROW, CHARLIE, KAZE",#PQJJ880VJ,BONNIE,SUGAR RUSH,BLACK POWDER,4,2,26873,#P20YQQ9Q9,BEA,RATTLED HIVE,INSTA BEALOAD,5,1,45703,#28P9CGYP,CHUCK,REROUTING,PIT STOP,0,0,11303,#288UCPJ0,DRACO,LAST STAND,EXPOSE,1,2,10052,#2QRPYLRPL,BERRY,HEALTHY ADDITIVES,FLOOR IS FINE,2,3,12972,#990R20GV,LUMI,HIT THE LIGHTS,42% BURNT,0,4,22988
165231,BPS Fast Tournaments SA #56,completed,single-elim,2025-08-20 20:55:00,Pinhole Punt,BRAWL BALL,132,101571106,120,done,A6,LVL,0.0,A6,2.0,,1,0,2,0,A6,td.,Matii,Giancachetes,Drrew,Murilø,IceCrow,GUS,AMBER,BUSTER,SQUEAK,BONNIE,FINX,LUMI,CROW,BEA,HANK,KIT,DRACO,#22PGQU98R,#RQ28RCP0J,#999YGVQ,#22RGVUUCQ,#2GV09VJJP,#9CPYUCGQC,"LUMI, CROW, BEA","HANK, KIT, DRACO",#22PGQU98R,GUS,KOOKY POPPER,SPIRIT ANIMAL,2,2,50068,#RQ28RCP0J,AMBER,FIRE STARTERS,WILD FLAMES,1,5,23574,#999YGVQ,BUSTER,SLO-MO REPLAY,KEVLAR VEST,3,4,28312,#22RGVUUCQ,SQUEAK,RESIDUE,CHAIN REACTION,4,1,37958,#2GV09VJJP,BONNIE,SUGAR RUSH,BLACK POWDER,2,4,33170,#9CPYUCGQC,FINX,BACK TO THE FINXTURE,HIEROGLYPH HALT,5,1,66274
165231,BPS Fast Tournaments SA #56,completed,single-elim,2025-08-20 20:55:00,Safe Zone,HEIST,135,101571106,120,done,A6,LVL,0.0,A6,2.0,,2,0,2,0,A6,Matii,Giancachetes,td.,IceCrow,Drrew,Murilø,CROW,CARL,BELLE,KAZE,BROCK,8-BIT,CHUCK,BEA,ANGELO,BONNIE,LUMI,CHUCK,#RQ28RCP0J,#999YGVQ,#22PGQU98R,#9CPYUCGQC,#22RGVUUCQ,#2GV09VJJP,"CHUCK, BEA, ANGELO","BONNIE, LUMI, CHUCK",#RQ28RCP0J,CROW,DEFENSE BOOSTER,EXTRA TOXIC,6,6,33321,#999YGVQ,CARL,FLYING HOOK,PROTECTIVE PIROUETTE,5,7,49102,#22PGQU98R,BELLE,NEST EGG,POSITIVE FEEDBACK,3,5,57399,#9CPYUCGQC,KAZE,HENSOJUTSU,GRATUITY INCLUDED,7,4,43873,#22RGVUUCQ,BROCK,ROCKET LACES,ROCKET NO. 4,3,5,35277,#2GV09VJJP,8-BIT,EXTRA CREDITS,BOOSTED BOOSTER,8,5,48488
165231,BPS Fast Tournaments SA #56,completed,single-elim,2025-08-20 20:55:00,Triple Dribble,BRAWL BALL,83,101571107,121,done,LOUD,LOUD,2.0,DLN,0.0,,1,2,1,0,LOUD,FireCrowBS,KaioDog,LOUD Edinho,Rafi,SW_murilo,Delirius,MORTIS,DRACO,LUMI,HANK,BULL,BARLEY,KENJI,KIT,LILY,CORDELIUS,WILLOW,KAZE,#JQ8LLLY,#GGUQCG0G,#QJULVGU,#8QQ82R0RQ,#2U0C90G29,#9YJJUR029,"KENJI, KIT, LILY","CORDELIUS, WILLOW, KAZE",#JQ8LLLY,MORTIS,SURVIVAL SHOVEL,COILED SNAKE,1,3,21740,#GGUQCG0G,DRACO,LAST STAND,SHREDDING,0,3,40334,#QJULVGU,LUMI,GRIM AND FROSTBITTEN,HALF-TIME,2,2,33979,#8QQ82R0RQ,HANK,BARRICADE,IT'S GONNA BLOW,4,1,47187,#2U0C90G29,BULL,STOMPER,TOUGH GUY,1,1,28293,#9YJJUR029,BARLEY,STICKY SYRUP MIXER,EXTRA NOXIOUS,3,1,22711
165231,BPS Fast Tournaments SA #56,completed,single-elim,2025-08-20 20:55:00,Hideout,BOUNTY,131,101571107,121,done,LOUD,LOUD,2.0,DLN,0.0,,2,2,0,0,LOUD,KaioDog,FireCrowBS,LOUD Edinho,Rafi,SW_murilo,Delirius,GRAY,OLLIE,JAE-YONG,GUS,R-T,BYRON,BROCK,KIT,BUSTER,BONNIE,KIT,KAZE,#GGUQCG0G,#JQ8LLLY,#QJULVGU,#8QQ82R0RQ,#2U0C90G29,#9YJJUR029,"BROCK, KIT, BUSTER","BONNIE, KIT, KAZE",#GGUQCG0G,GRAY,WALKING CANE,FAKE INJURY,3,1,34327,#JQ8LLLY,OLLIE,ALL EYEZ ON ME,RENEGADE,2,2,31446,#QJULVGU,JAE-YONG,WEEKEND WARRIOR,THE CROWD GOES MILD,3,2,16780,#8QQ82R0RQ,GUS,KOOKY POPPER,SPIRIT ANIMAL,4,2,54336,#2U0C90G29,R-T,HACKS!,QUICK MATHS,0,3,9980,#9YJJUR029,BYRON,BOOSTER SHOTS,MALAISE,1,3,57392
165231,BPS Fast Tournaments SA #56,completed,single-elim,2025-08-20 20:55:00,Gem Fort,GEM GRAB,100,101571108,122,done,Fênix,Fênix,2.0,Universum Gaming SA,0.0,,1,2,0,0,Fênix,Weslao,Rei do fut,CAUEBR,Vexxx,philippe,Coelho,JANET,HANK,LUMI,KENJI,AMBER,BONNIE,CORDELIUS,KAZE,KIT,CHARLIE,MOE,LILY,#PLLRJC2V,#RVL0RPR9,#JQ8L0YYL,#Y0VGCP2QU,#8RQJL0CPG,#CQ00V99,"CORDELIUS, KAZE, KIT","CHARLIE, MOE, LILY",#PLLRJC2V,JANET,DROP THE BASS,VOCAL WARM UP,1,0,30949,#RVL0RPR9,HANK,BARRICADE,IT'S GONNA BLOW,2,3,25480,#JQ8L0YYL,LUMI,GRIM AND FROSTBITTEN,HALF-TIME,3,2,34712,#Y0VGCP2QU,KENJI,HOSOMAKI HEALING,NIGIRI NEMESIS,3,3,23010,#8RQJL0CPG,AMBER,FIRE STARTERS,WILD FLAMES,1,2,17927,#CQ00V99,BONNIE,SUGAR RUSH,BLACK POWDER,1,1,35687
165231,BPS Fast Tournaments SA #56,completed,single-elim,2025-08-20 20:55:00,Safe Zone,HEIST,162,101571108,122,done,Fênix,Fênix,2.0,Universum Gaming SA,0.0,,2,2,0,0,Fênix,Weslao,Rei do fut,CAUEBR,Vexxx,philippe,Coelho,R-T,BROCK,KIT,CORDELIUS,BELLE,CROW,ANGELO,BONNIE,CHUCK,CHARLIE,DARRYL,KAZE,#PLLRJC2V,#RVL0RPR9,#JQ8L0YYL,#Y0VGCP2QU,#8RQJL0CPG,#CQ00V99,"ANGELO, BONNIE, CHUCK","CHARLIE, DARRYL, KAZE",#PLLRJC2V,R-T,OUT OF LINE,RECORDING,6,5,32812,#RVL0RPR9,BROCK,ROCKET FUEL,MORE ROCKETS!,3,3,37097,#JQ8L0YYL,KIT,CARDBOARD BOX,OVERLY ATTACHED,8,7,48232,#Y0VGCP2QU,CORDELIUS,REPLANTING,COMBOSHROOMS,9,5,53490,#8RQJL0CPG,BELLE,NEST EGG,POSITIVE FEEDBACK,2,6,31341,#CQ00V99,CROW,DEFENSE BOOSTER,EXTRA TOXIC,4,6,30372
165231,BPS Fast Tournaments SA #56,completed,single-elim,2025-08-20 20:55:00,Triple Dribble,BRAWL BALL,125,101571109,123,done,bananas,Cold Blantz,0.0,bananas,2.0,,1,0,2,0,bananas,BsFantas,Kauan_S.,TKzimmm,lipecry,Rdz;,KING_BRABOO_😡,BONNIE,KENJI,CHESTER,BEA,KAZE,LARRY & LAWRIE,WILLOW,KIT,HANK,CORDELIUS,SHADE,HANK,#PU20LUCQG,#9CL9UL9P,#80VJGCL0P,#JL0Q2Q0P,#9P2L0G8PR,#L9PQUV0YC,"WILLOW, KIT, HANK","CORDELIUS, SHADE, HANK",#PU20LUCQG,BONNIE,SUGAR RUSH,BLACK POWDER,3,3,35362,#9CL9UL9P,KENJI,HOSOMAKI HEALING,NIGIRI NEMESIS,3,4,31417,#80VJGCL0P,CHESTER,CANDY BEANS,SINGLE BELL'O'MANIA,2,4,17165,#JL0Q2Q0P,BEA,RATTLED HIVE,HONEYCOMB,4,3,41862,#9P2L0G8PR,KAZE,HENSOJUTSU,GRATUITY INCLUDED,4,3,44079,#L9PQUV0YC,LARRY & LAWRIE,ORDER: FALL BACK,PROTOCOL: ASSIST,3,2,52817
165231,BPS Fast Tournaments SA #56,completed,single-elim,2025-08-20 20:55:00,Shooting Star,BOUNTY,132,101571109,123,done,bananas,Cold Blantz,0.0,bananas,2.0,,2,1,2,0,bananas,BsFantas,TKzimmm,Kauan_S.,lipecry,KING_BRABOO_😡,Rdz;,GENE,GRAY,NANI,GUS,MR. P,R-T,EVE,KAZE,BONNIE,PIPER,MANDY,ANGELO,#PU20LUCQG,#80VJGCL0P,#9CL9UL9P,#JL0Q2Q0P,#L9PQUV0YC,#9P2L0G8PR,"EVE, KAZE, BONNIE","PIPER, MANDY, ANGELO",#PU20LUCQG,GENE,VENGEFUL SPIRITS,MAGIC PUFFS,0,1,16756,#80VJGCL0P,GRAY,WALKING CANE,FAKE INJURY,2,1,20079,#9CL9UL9P,NANI,RETURN TO SENDER,AUTOFOCUS,1,1,34121,#JL0Q2Q0P,GUS,KOOKY POPPER,SPIRIT ANIMAL,2,1,26456,#L9PQUV0YC,MR. P,PORTER REINFORCEMENTS,REVOLVING DOOR,1,1,17790,#9P2L0G8PR,R-T,HACKS!,QUICK MATHS,0,1,13706
165231,BPS Fast Tournaments SA #56,completed,single-elim,2025-08-20 20:55:00,Gem Fort,GEM GRAB,92,101571110,124,done,A6,Macaquitos F/A,0.0,A6,2.0,,1,0,2,0,A6,cafecr7,BR_RQCROW,Sterixx,IceCrow,Drrew,Murilø,BUSTER,HANK,JANET,FINX,BONNIE,LOU,DRACO,LILY,KIT,DRACO,KENJI,KIT,#PQJJ880VJ,#28P9CGYP,#P20YQQ9Q9,#9CPYUCGQC,#22RGVUUCQ,#2GV09VJJP,"DRACO, LILY, KIT","DRACO, KENJI, KIT",#PQJJ880VJ,BUSTER,SLO-MO REPLAY,KEVLAR VEST,1,2,11659,#28P9CGYP,HANK,WATER BALLOONS,TAKE COVER!,0,3,4135,#P20YQQ9Q9,JANET,DROP THE BASS,VOCAL WARM UP,0,2,21780,#9CPYUCGQC,FINX,BACK TO THE FINXTURE,HIEROGLYPH HALT,3,1,34295,#22RGVUUCQ,BONNIE,SUGAR RUSH,BLACK POWDER,3,0,43144,#2GV09VJJP,LOU,ICE BLOCK,HYPOTHERMIA,1,0,13440
165231,BPS Fast Tournaments SA #56,completed,single-elim,2025-08-20 20:55:00,Layer Cake,BOUNTY,125,101571110,124,done,A6,Macaquitos F/A,0.0,A6,2.0,,2,0,2,0,A6,cafecr7,BR_RQCROW,Sterixx,Drrew,Murilø,IceCrow,MR. P,BONNIE,LILY,GUS,JAE-YONG,HANK,CORDELIUS,BUSTER,R-T,TICK,KIT,LUMI,#PQJJ880VJ,#28P9CGYP,#P20YQQ9Q9,#22RGVUUCQ,#2GV09VJJP,#9CPYUCGQC,"CORDELIUS, BUSTER, R-T","TICK, KIT, LUMI",#PQJJ880VJ,MR. P,SERVICE BELL,HANDLE WITH CARE,0,2,31192,#28P9CGYP,BONNIE,SUGAR RUSH,BLACK POWDER,1,3,26342,#P20YQQ9Q9,LILY,VANISH,VIGILANCE,3,3,26197,#22RGVUUCQ,GUS,KOOKY POPPER,SPIRIT ANIMAL,2,2,39316,#2GV09VJJP,JAE-YONG,WEEKEND WARRIOR,THE CROWD GOES MILD,2,1,34369,#9CPYUCGQC,HANK,WATER BALLOONS,TAKE COVER!,4,1,37241
165231,BPS Fast Tournaments SA #56,completed,single-elim,2025-08-20 20:55:00,Gem Fort,GEM GRAB,133,101571111,125,done,LOUD,LOUD,2.0,Fênix,1.0,,1,0,2,0,Fênix,FireCrowBS,KaioDog,LOUD Edinho,Weslao,Rei do fut,CAUEBR,CHARLIE,DRACO,LUMI,CROW,KENJI,BONNIE,SURGE,LILY,KIT,CORDELIUS,JANET,KIT,#JQ8LLLY,#GGUQCG0G,#QJULVGU,#PLLRJC2V,#RVL0RPR9,#JQ8L0YYL,"SURGE, LILY, KIT","CORDELIUS, JANET, KIT",#JQ8LLLY,CHARLIE,SPIDERS,DIGESTIVE,1,4,16100,#GGUQCG0G,DRACO,LAST STAND,SHREDDING,4,4,55592,#QJULVGU,LUMI,GRIM AND FROSTBITTEN,HALF-TIME,2,4,20765,#PLLRJC2V,CROW,SLOWING TOXIN,EXTRA TOXIC,3,3,30473,#RVL0RPR9,KENJI,HOSOMAKI HEALING,NIGIRI NEMESIS,5,3,43237,#JQ8L0YYL,BONNIE,SUGAR RUSH,BLACK POWDER,4,1,45502
165231,BPS Fast Tournaments SA #56,completed,single-elim,2025-08-20 20:55:00,Layer Cake,BOUNTY,132,101571111,125,done,LOUD,LOUD,2.0,Fênix,1.0,,2,2,0,0,LOUD,FireCrowBS,LOUD Edinho,KaioDog,Weslao,CAUEBR,Rei do fut,CORDELIUS,TICK,GUS,MR. P,KAZE,GRAY,LILY,SHADE,KIT,BONNIE,JANET,KIT,#JQ8LLLY,#QJULVGU,#GGUQCG0G,#PLLRJC2V,#JQ8L0YYL,#RVL0RPR9,"LILY, SHADE, KIT","BONNIE, JANET, KIT",#JQ8LLLY,CORDELIUS,REPLANTING,MUSHROOM KINGDOM,2,4,24170,#QJULVGU,TICK,LAST HURRAH,AUTOMA-TICK RELOAD,1,1,40546,#GGUQCG0G,GUS,KOOKY POPPER,SPIRIT ANIMAL,3,0,34795,#PLLRJC2V,MR. P,PORTER REINFORCEMENTS,REVOLVING DOOR,2,2,18924,#JQ8L0YYL,KAZE,HENSOJUTSU,GRATUITY INCLUDED,2,3,20181,#RVL0RPR9,GRAY,WALKING CANE,NEW PERSPECTIVE,1,1,24978
165231,BPS Fast Tournaments SA #56,completed,single-elim,2025-08-20 20:55:00,Belle's Rock,KNOCKOUT,130,101571111,125,done,LOUD,LOUD,2.0,Fênix,1.0,,3,2,0,0,LOUD,FireCrowBS,KaioDog,LOUD Edinho,Weslao,Rei do fut,CAUEBR,CHARLIE,SPROUT,R-T,BROCK,DARRYL,ANGELO,GENE,TICK,KIT,GUS,BONNIE,KIT,#JQ8LLLY,#GGUQCG0G,#QJULVGU,#PLLRJC2V,#RVL0RPR9,#JQ8L0YYL,"GENE, TICK, KIT","GUS, BONNIE, KIT",#JQ8LLLY,CHARLIE,SPIDERS,DIGESTIVE,1,1,13100,#GGUQCG0G,SPROUT,TRANSPLANT,OVERGROWTH,4,0,31279,#QJULVGU,R-T,HACKS!,QUICK MATHS,1,0,15685,#PLLRJC2V,BROCK,ROCKET FUEL,ROCKET NO. 4,1,2,13037,#RVL0RPR9,DARRYL,TAR BARREL,STEEL HOOPS,0,2,1980,#JQ8L0YYL,ANGELO,MASTER FLETCHER,EMPOWER,0,2,8643
165231,BPS Fast Tournaments SA #56,completed,single-elim,2025-08-20 20:55:00,Gem Fort,GEM GRAB,113,101571112,126,done,bananas,bananas,2.0,A6,1.0,,1,1,2,0,A6,lipecry,Rdz;,KING_BRABOO_😡,IceCrow,Drrew,Murilø,HANK,TARA,MAX,FINX,LUMI,BONNIE,LILY,KAZE,JANET,LOU,KIT,DRACO,#JL0Q2Q0P,#9P2L0G8PR,#L9PQUV0YC,#9CPYUCGQC,#22RGVUUCQ,#2GV09VJJP,"LILY, KAZE, JANET","LOU, KIT, DRACO",#JL0Q2Q0P,HANK,WATER BALLOONS,IT'S GONNA BLOW,3,4,24406,#9P2L0G8PR,TARA,SUPPORT FROM BEYOND,HEALING SHADE,2,1,21498,#L9PQUV0YC,MAX,PHASE SHIFTER,SUPER CHARGED,1,3,22130,#9CPYUCGQC,FINX,BACK TO THE FINXTURE,HIEROGLYPH HALT,3,1,54240,#22RGVUUCQ,LUMI,GRIM AND FROSTBITTEN,HALF-TIME,2,3,31325,#2GV09VJJP,BONNIE,SUGAR RUSH,BLACK POWDER,3,2,26052
165231,BPS Fast Tournaments SA #56,completed,single-elim,2025-08-20 20:55:00,Bridge Too Far,HEIST,146,101571112,126,done,bananas,bananas,2.0,A6,1.0,,2,2,1,0,bananas,lipecry,KING_BRABOO_😡,Rdz;,IceCrow,Drrew,Murilø,EVE,8-BIT,MELODIE,CARL,BROCK,BONNIE,ANGELO,KAZE,CHUCK,CROW,BELLE,R-T,#JL0Q2Q0P,#L9PQUV0YC,#9P2L0G8PR,#9CPYUCGQC,#22RGVUUCQ,#2GV09VJJP,"ANGELO, KAZE, CHUCK","CROW, BELLE, R-T",#JL0Q2Q0P,EVE,GOTTA GO!,UNNATURAL ORDER,6,3,36846,#L9PQUV0YC,8-BIT,CHEAT CARTRIDGE,BOOSTED BOOSTER,2,4,35930,#9P2L0G8PR,MELODIE,INTERLUDE,FAST BEATS,1,2,25452,#9CPYUCGQC,CARL,FLYING HOOK,POWER THROW,3,4,51844,#22RGVUUCQ,BROCK,ROCKET LACES,ROCKET NO. 4,4,3,30048,#2GV09VJJP,BONNIE,SUGAR RUSH,BLACK POWDER,2,2,31331
165231,BPS Fast Tournaments SA #56,completed,single-elim,2025-08-20 20:55:00,Out in the Open,KNOCKOUT,144,101571112,126,done,bananas,bananas,2.0,A6,1.0,,3,2,1,0,bananas,lipecry,Rdz;,KING_BRABOO_😡,IceCrow,Drrew,Murilø,GENE,BONNIE,BELLE,FINX,SQUEAK,GUS,KIT,BROCK,ANGELO,GRAY,JAE-YONG,KIT,#JL0Q2Q0P,#9P2L0G8PR,#L9PQUV0YC,#9CPYUCGQC,#22RGVUUCQ,#2GV09VJJP,"KIT, BROCK, ANGELO","GRAY, JAE-YONG, KIT",#JL0Q2Q0P,GENE,VENGEFUL SPIRITS,MAGIC PUFFS,3,1,19408,#9P2L0G8PR,BONNIE,SUGAR RUSH,BLACK POWDER,2,2,21782,#L9PQUV0YC,BELLE,REVERSE POLARITY,POSITIVE FEEDBACK,1,1,36349,#9CPYUCGQC,FINX,BACK TO THE FINXTURE,HIEROGLYPH HALT,2,2,27857,#22RGVUUCQ,SQUEAK,RESIDUE,SUPER STICKY,0,2,11484,#2GV09VJJP,GUS,KOOKY POPPER,SPIRIT ANIMAL,2,2,19092
